0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0,0,0,0,1,2,1,0,0,0,2,2,91,97,1,0,4,3,8,224,254,223,177,0,2,2,206,122,0,28,207,0,3,1,250,3,1,237,51,0,2,0,225,5,235,132,5,0,1,2,250,246,114,5,3,0,0,0,11,1,1,0,0,0
0,0,3,3,2,2,2,1,0,4,3,16,43,6,1,2,0,1,1,189,73,186,186,15,0,1,14,31,150,0,9,201,0,6,10,7,35,2,0,239,0,1,11,102,2,14,2,215,0,3,8,182,109,83,215,0,0,0,0,3,0,0,0,1,0
0,0,0,1,0,3,5,2,0,0,0,0,0,1,186,204,0,0,0,4,1,228,21,229,0,0,0,6,239,2,5,117,0,1,1,198,29,1,127,6,0,4,4,168,4,81,38,1,0,2,3,246,218,6,15,3,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,7,2,4,0,0,0,1,1,20,243,1,2,0,2,5,249,52,68,2,1,1,5,200,13,3,127,2,3,3,194,8,0,98,3,0,6,181,0,0,203,25,2,0,1,157,239,154,1,13,1,0,0,0,0,0,0,0,0,0
0,0,0,3,3,0,4,9,0,0,0,4,0,20,113,2,0,2,2,14,251,52,187,30,0,2,2,249,142,6,21,142,0,7,1,253,8,1,56,65,0,0,8,250,11,8,248,8,0,1,2,235,146,222,19,4,0,0,0,6,1,6,0,0,0
0,0,0,3,2,2,0,2,0,0,0,4,217,59,0,1,0,0,1,83,205,193,248,13,0,0,1,194,15,3,5,99,0,1,4,247,8,1,27,119,0,0,3,106,82,19,251,8,0,4,1,1,235,232,9,8,0,0,0,0,0,0,0,0,0
0,0,0,6,5,3,2,3,0,0,0,4,3,122,117,2,0,0,0,4,160,253,212,6,0,1,4,34,254,29,192,2,0,0,2,251,25,9,252,1,0,1,5,205,10,229,16,2,0,2,5,252,255,1,5,4,0,5,3,2,1,2,0,0,0
0,0,0,7,22,8,0,2,0,0,0,3,121,221,7,7,0,2,3,123,244,251,252,36,1,4,42,240,5,1,106,251,1,5,181,197,4,5,203,150,2,0,69,250,25,174,243,1,0,4,6,24,227,176,1,3,0,0,0,0,0,0,0,0,0
0,0,0,3,5,11,1,2,0,0,0,2,3,44,61,2,0,0,3,20,251,247,247,234,3,3,0,247,249,241,5,239,1,2,48,248,13,1,101,249,1,1,186,254,29,208,253,16,0,2,5,230,250,231,10,1,0,0,0,2,0,0,0,0,0
0,0,2,2,7,5,1,1,0,3,6,4,184,169,6,1,0,2,1,244,252,251,42,1,0,5,140,248,77,250,248,117,0,4,186,252,0,17,253,247,0,4,124,248,246,117,253,247,0,1,10,132,161,185,219,1,0,0,0,0,0,0,0,0,0
0,0,0,3,0,1,4,3,0,0,0,4,2,196,208,4,0,1,6,14,242,5,74,32,0,5,13,241,1,0,4,190,0,2,4,144,3,0,74,40,0,2,0,109,4,15,242,1,0,7,1,181,227,116,4,2,0,0,0,0,0,0,0,0,0
0,0,0,6,1,5,7,6,0,0,0,2,2,200,146,0,0,2,3,3,209,35,50,8,0,4,0,94,234,1,96,2,0,0,3,193,1,2,226,0,0,1,3,12,4,40,96,1,0,2,3,214,240,111,2,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,4,0,0,0,0,2,85,137,2,0,0,1,1,93,246,254,243,3,0,1,75,251,85,161,248,179,0,6,242,17,2,34,245,203,0,2,208,254,242,250,250,2,0,10,4,13,70,1,3,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3,5,0,0,0,4,226,167,208,5,0,1,4,175,46,2,71,57,0,5,7,248,3,3,10,239,0,0,6,217,4,5,4,241,0,1,15,231,13,1,199,106,0,2,1,141,243,215,37,5,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,6,4,0,0,0,1,1,18,173,3,0,0,3,3,65,248,166,235,0,4,3,126,139,0,7,238,0,1,46,246,2,0,59,77,0,2,231,14,45,217,65,7,0,1,69,191,79,0,2,9,0,0,0,0,0,0,0,0,0
0,0,0,10,2,1,5,3,0,0,0,3,0,109,46,8,0,0,0,7,30,253,249,3,0,0,0,8,248,30,205,4,0,0,0,153,33,5,172,4,0,0,1,252,4,2,244,2,0,3,2,149,254,210,4,3,0,0,0,0,0,0,0,0,0
0,0,0,3,2,2,1,2,0,0,0,2,123,241,63,4,0,1,0,61,247,17,252,2,0,4,1,243,46,1,155,141,0,2,2,253,3,4,79,195,0,7,6,250,51,70,248,17,0,1,0,92,215,203,31,3,0,0,0,0,0,0,0,0,0
0,0,0,4,1,4,3,3,0,0,0,1,2,138,117,4,0,5,8,62,246,57,231,198,0,5,10,233,6,0,1,249,0,9,232,1,1,0,0,235,0,4,243,1,5,2,245,31,0,5,111,179,171,236,8,3,0,0,0,4,0,1,0,0,0
0,2,4,11,2,1,1,2,0,0,2,5,44,195,10,7,0,0,40,0,0,0,102,19,1,2,109,0,0,0,1,239,1,1,102,1,1,5,11,169,1,3,1,209,0,3,142,108,1,13,5,4,169,186,21,4,1,0,0,0,0,0,0,0,0
0,0,0,7,2,3,0,2,1,0,0,1,3,8,100,103,0,8,1,5,42,250,171,253,0,0,5,21,255,85,14,225,0,5,1,251,168,7,224,3,1,0,75,251,37,245,14,3,0,1,134,250,202,2,3,1,0,1,0,2,1,3,0,0,0
0,0,0,2,4,4,6,6,0,0,0,2,8,3,184,7,0,1,4,3,53,251,250,23,0,1,2,163,250,137,253,164,0,4,219,231,1,2,148,175,0,3,251,227,196,197,251,56,0,2,7,58,105,34,7,3,0,0,0,0,0,0,0,0,0
0,0,0,1,1,12,3,3,0,0,0,5,17,246,52,8,0,0,0,6,205,0,237,10,0,6,0,227,1,2,29,38,0,3,2,234,2,2,17,34,0,0,3,208,4,10,233,1,0,5,5,177,248,193,4,4,0,0,0,0,0,0,0,0,0
0,0,0,1,2,4,10,1,0,0,0,1,0,208,251,1,0,2,2,73,254,36,243,23,0,4,24,245,11,2,43,210,0,1,216,1,1,3,77,177,0,1,214,228,10,40,248,13,0,3,7,83,208,241,21,10,0,0,0,0,0,0,0,0,0
0,0,0,3,6,1,20,6,0,0,0,2,9,68,41,1,0,0,0,7,226,240,120,5,0,0,0,36,69,36,173,1,0,0,0,94,7,1,227,0,0,0,0,171,5,45,45,3,0,0,0,76,123,211,1,7,0,0,0,3,0,3,0,0,0
0,0,0,3,1,1,3,2,0,0,0,1,5,92,251,4,0,1,1,1,133,230,71,99,0,4,3,57,255,1,30,174,0,5,1,253,1,3,250,4,0,7,203,86,167,248,25,14,0,5,44,190,69,3,6,2,0,0,0,0,0,0,0,0,0
0,0,0,7,3,4,5,2,0,0,0,2,237,200,39,5,0,3,4,101,26,85,253,25,0,6,1,113,1,0,87,190,0,2,184,2,4,1,3,188,0,1,192,202,29,62,250,18,0,10,2,224,241,139,15,8,0,0,0,0,0,0,0,0,0
0,0,0,3,2,3,3,3,0,0,0,5,137,253,3,1,0,11,2,116,234,223,165,3,0,1,1,251,3,8,224,40,0,0,28,112,3,0,134,53,0,4,3,234,19,88,251,4,0,0,9,93,224,210,1,3,0,0,0,0,0,0,0,0,0
0,0,0,3,8,3,3,5,0,0,0,2,16,239,233,4,0,1,2,5,250,40,43,210,0,8,4,232,90,3,0,212,0,5,18,238,1,2,183,74,0,6,199,9,1,232,80,0,0,3,118,251,199,1,2,6,0,0,0,0,0,0,0,0,0
0,0,0,4,1,2,1,0,0,0,0,7,96,245,2,1,0,0,0,23,198,49,131,0,0,0,0,145,28,34,250,0,0,0,0,138,8,3,250,4,0,0,0,140,18,4,238,1,0,0,0,9,249,86,125,2,0,0,0,0,0,0,0,0,0
0,0,0,2,1,3,5,5,0,0,0,3,1,13,4,1,0,4,1,3,242,243,230,226,4,4,3,242,170,7,0,157,9,0,16,250,6,3,16,250,6,11,180,104,6,124,251,23,0,8,45,241,243,145,5,5,0,0,0,0,0,0,0,0,0
0,0,0,1,1,3,0,6,0,0,0,5,3,86,185,3,0,0,2,134,215,3,2,236,3,5,2,215,26,5,2,131,7,4,4,198,10,0,7,246,2,2,0,218,6,0,174,15,0,1,1,158,202,243,19,6,0,0,0,11,2,0,0,0,0
0,0,0,1,2,4,1,5,0,0,0,1,3,60,182,3,0,0,0,4,3,253,235,1,0,0,0,3,101,52,146,1,0,1,1,58,208,2,120,5,0,2,4,190,4,217,7,1,0,2,5,186,231,1,2,2,0,5,6,5,3,0,0,0,0
0,1,2,2,10,8,3,3,0,10,5,68,68,92,3,4,0,4,225,248,235,198,252,2,0,1,1,251,9,0,139,163,0,0,1,218,0,0,2,250,0,0,3,250,55,2,3,246,0,1,3,3,228,253,251,185,0,0,0,7,2,3,0,10,0
0,0,0,2,2,8,4,3,0,0,0,6,1,226,51,1,0,0,1,5,228,19,130,40,0,1,4,223,6,2,5,184,0,5,8,187,3,0,19,88,0,0,5,128,1,11,220,13,0,2,2,204,255,182,9,9,0,0,0,0,0,0,0,0,0
0,0,0,3,0,3,5,1,0,0,0,2,104,216,3,0,0,0,0,5,26,179,208,1,0,0,0,2,175,4,168,1,0,0,0,1,61,4,196,5,0,0,0,20,21,27,33,3,0,0,0,2,245,148,3,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,4,0,0,0,0,0,1,52,7,0,3,2,1,1,177,219,220,0,0,4,8,245,81,77,201,0,5,17,247,18,111,222,2,0,3,254,79,246,103,1,1,0,5,60,65,3,7,0,2,0,0,0,0,0,0,0,0,0
0,0,0,3,4,1,1,2,0,0,0,3,211,167,2,1,0,0,0,4,252,70,218,5,0,0,0,3,97,10,219,8,0,0,0,71,46,1,239,1,0,0,0,44,30,142,117,2,0,0,0,3,214,176,1,3,0,0,0,0,0,0,0,0,0
0,0,0,2,2,3,2,10,0,0,0,1,185,236,29,4,0,0,0,6,242,2,247,2,0,0,0,94,22,0,204,3,0,0,0,235,1,3,214,5,0,0,0,197,10,11,238,1,0,0,0,15,226,235,16,2,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,15,4,0,0,0,5,201,190,3,6,0,5,10,248,253,189,112,0,0,6,5,216,173,10,205,1,0,4,1,218,1,1,9,168,0,5,0,145,31,2,6,152,0,2,1,8,230,247,224,4,0,0,0,0,0,0,0,0,0
0,0,0,2,5,9,2,1,0,0,0,4,131,130,0,7,0,2,7,234,8,3,198,3,2,6,95,22,1,0,16,210,1,2,151,42,1,4,2,29,0,3,14,246,9,5,2,148,2,2,5,1,73,204,192,1,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,7,3,0,0,0,0,44,188,55,9,0,3,2,6,200,14,65,73,0,0,1,155,15,3,0,189,0,5,3,244,4,0,74,16,0,0,3,209,1,13,175,4,0,5,1,223,60,179,1,7,0,0,0,0,3,3,0,0,0
0,0,0,0,2,1,1,6,0,0,0,0,6,2,1,1,0,0,0,3,53,249,248,102,0,4,1,251,253,194,4,216,0,4,223,129,253,38,252,7,0,6,1,111,250,255,22,12,0,1,3,3,3,0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,5,2,10,0,6,0,0,0,2,101,3,41,4,0,1,4,253,247,222,251,216,3,0,65,231,7,4,2,250,0,4,182,140,0,1,10,251,1,0,121,219,3,2,126,234,3,2,3,241,254,240,187,14,2,0,0,3,2,1,0,0,0
0,0,0,1,1,3,5,6,0,0,0,1,17,250,67,2,0,1,6,27,203,242,90,2,1,1,1,234,0,2,8,212,0,4,39,36,3,0,7,235,1,1,43,8,1,3,179,22,0,7,0,204,248,188,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,2,5,1,0,0,0,0,0,98,245,29,0,0,2,7,207,248,3,0,0,0,1,227,10,241,11,0,0,0,184,14,49,46,1,0,1,4,61,12,173,5,2,0,0,8,251,109,0,5,4,0,0,0,0,0,0,0,0,0
0,1,2,1,6,2,7,2,0,0,7,37,219,250,106,4,0,0,1,224,2,0,18,107,0,0,16,10,3,3,7,224,0,6,96,4,3,4,2,214,0,0,8,140,4,3,134,145,0,6,4,66,222,216,93,2,0,0,0,0,0,0,0,0,0
0,0,0,5,2,2,2,3,0,0,0,8,211,223,74,7,0,1,3,207,58,31,221,186,0,3,1,246,5,6,6,248,0,2,5,219,4,8,121,177,0,4,2,238,2,175,252,4,0,0,8,156,244,206,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,2,4,3,0,0,0,4,8,159,246,8,0,9,4,6,244,225,40,216,0,3,9,249,70,3,1,218,0,11,160,141,4,3,216,70,0,2,248,1,8,189,208,2,0,6,60,248,236,56,3,0,0,0,0,0,0,0,0,0,0
0,0,0,5,2,5,2,4,0,0,0,1,0,2,1,4,0,1,3,7,24,248,140,223,0,3,1,82,129,122,17,94,0,4,17,133,215,3,239,5,0,3,229,2,35,214,15,8,0,3,95,218,162,3,3,5,0,0,0,0,0,0,0,0,0
0,0,0,1,3,5,8,4,0,0,0,10,139,123,243,2,0,1,5,36,193,0,3,200,0,3,6,250,5,1,4,237,0,2,1,118,1,3,102,198,0,3,15,186,124,239,252,12,0,1,2,133,186,42,6,1,0,0,0,0,0,0,0,0,0
0,0,0,1,5,4,3,3,0,0,0,5,85,245,59,13,0,0,1,41,222,8,255,1,0,1,4,237,19,0,249,0,0,0,1,253,2,36,236,4,0,1,3,243,2,244,42,11,0,2,3,91,248,95,3,1,0,0,0,0,0,0,0,0,0
0,0,0,5,4,3,9,4,0,0,0,2,5,219,129,3,0,0,0,2,249,1,92,1,0,0,0,113,31,2,85,53,0,1,2,222,2,2,208,1,0,0,0,251,4,93,178,3,0,0,0,70,246,156,3,2,0,0,0,0,0,0,0,0,0
0,0,0,5,4,3,3,3,0,0,0,4,66,246,4,3,0,1,0,12,254,1,218,6,1,4,2,193,64,1,17,157,0,2,1,252,5,0,4,249,1,4,5,249,27,8,201,90,0,0,0,15,192,173,1,8,0,0,0,0,0,0,0,0,0
0,0,0,1,6,6,4,2,0,0,0,4,80,104,1,1,0,4,2,31,51,164,96,1,0,3,3,193,3,2,36,83,0,0,37,0,1,5,17,130,0,2,144,3,2,33,194,1,0,12,23,192,242,57,10,11,0,0,0,0,0,0,0,0,0
0,0,0,3,7,3,4,6,0,0,0,57,252,173,2,2,0,1,6,145,247,242,247,6,0,7,10,245,8,6,132,195,0,3,93,131,2,1,7,252,0,1,20,249,94,8,134,218,0,3,6,55,216,250,183,1,0,0,0,0,0,0,0,0,0
0,0,0,2,1,2,2,1,0,0,0,2,9,118,100,1,0,0,0,2,122,242,148,93,0,1,0,50,253,0,155,1,0,0,1,248,119,31,198,1,0,0,4,252,9,249,15,1,0,4,6,124,225,22,3,10,0,0,0,0,0,0,0,0,0
0,0,0,2,4,3,3,0,0,0,0,7,2,158,248,10,0,0,0,2,219,117,253,6,0,0,0,44,215,0,220,2,0,0,0,253,47,7,251,5,0,0,0,253,82,244,52,1,0,0,0,42,242,45,4,3,0,0,0,0,0,0,0,0,0
0,0,0,3,5,8,3,5,0,0,0,2,4,241,133,4,0,3,10,37,252,248,249,104,0,3,3,251,223,11,237,116,0,3,72,248,26,6,244,80,0,0,114,253,198,246,254,5,0,2,1,205,247,182,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,5,2,2,0,0,0,0,1,12,81,6,1,0,2,2,163,248,251,251,19,0,7,117,245,149,39,248,238,0,6,253,29,1,1,14,241,0,5,219,248,162,176,252,19,0,3,2,206,238,236,26,1,0,0,0,0,0,0,0,0,0
0,0,0,2,7,13,1,1,0,0,0,2,215,247,79,5,0,4,1,222,24,5,75,29,0,1,2,208,8,8,119,214,0,2,6,129,18,5,3,222,0,2,1,196,11,243,248,14,0,3,6,28,248,200,3,1,0,0,0,0,0,0,0,0,0
0,0,0,2,6,1,3,3,0,0,0,2,3,189,191,9,0,2,2,4,209,4,83,0,0,3,4,203,8,4,194,1,0,1,2,132,0,5,226,1,0,8,10,2,3,178,8,0,0,2,2,141,184,11,1,2,0,5,12,7,8,2,0,0,0
0,0,0,1,2,7,0,1,0,0,0,2,204,9,2,1,0,0,0,2,249,232,3,3,0,0,0,31,143,18,215,6,0,0,0,119,49,7,50,89,0,0,0,74,59,0,77,94,0,0,0,3,208,244,52,11,0,0,0,0,0,0,0,0,0
0,0,0,1,4,9,1,2,0,0,0,4,0,25,252,65,0,1,0,2,72,247,212,3,0,0,0,28,246,8,232,1,0,0,1,246,17,8,252,9,0,0,5,252,1,231,105,2,0,1,3,137,246,54,3,0,0,0,0,0,0,0,0,0,0
0,0,0,2,3,8,3,1,0,0,0,6,5,7,80,8,0,1,5,3,208,242,112,234,0,1,5,236,201,0,4,252,0,1,108,224,3,3,190,165,0,9,246,163,87,224,206,1,0,0,48,235,194,7,3,4,0,0,0,0,0,0,0,0,0
0,3,0,2,3,5,1,9,0,0,1,7,173,191,27,4,0,1,3,247,51,0,218,7,0,2,1,204,0,0,2,189,0,1,0,243,1,7,6,192,0,2,5,142,34,2,73,133,0,1,1,8,240,249,192,13,0,0,0,0,0,6,6,1,0
0,0,0,7,4,3,2,3,0,0,0,5,208,246,69,2,0,4,7,245,4,219,35,4,0,3,8,162,7,5,249,0,0,2,6,103,2,2,209,10,0,7,2,224,4,3,249,4,0,3,1,24,239,252,68,17,0,0,0,0,0,0,0,0,0
0,0,0,1,6,2,1,4,0,0,0,3,29,169,4,5,0,2,2,76,219,65,253,1,0,1,0,248,5,1,236,1,0,0,3,249,6,7,227,5,0,0,7,254,1,1,251,15,0,7,3,130,225,251,25,0,0,0,0,5,3,1,0,2,0
0,0,0,2,2,10,1,2,0,0,0,4,186,111,3,5,0,4,1,15,251,250,52,3,0,1,1,93,99,161,244,15,0,5,2,252,5,1,73,34,0,7,3,241,2,7,192,80,0,2,5,190,192,185,191,8,0,0,0,0,0,0,0,0,0
0,0,0,2,1,1,2,5,0,0,0,2,2,13,3,4,0,1,10,216,239,217,184,19,6,16,184,247,5,2,12,242,4,7,5,234,2,1,0,181,3,5,1,154,113,2,5,184,5,1,3,4,51,239,216,90,3,0,0,0,0,0,0,0,0
0,0,0,4,4,9,4,3,0,0,0,3,15,254,219,1,0,3,2,44,247,196,97,191,0,1,3,240,24,3,6,233,0,0,71,195,9,3,7,189,0,3,70,185,5,12,242,14,0,4,4,160,250,250,58,3,0,0,0,0,0,0,0,0,0
0,0,0,7,6,9,2,1,0,0,0,3,118,224,4,1,0,0,3,80,252,224,179,2,0,0,3,252,114,12,251,10,0,2,5,250,2,11,253,2,0,6,6,248,48,245,254,8,0,3,2,91,213,171,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,0,1,0,0,0,3,1,1,1,2,0,3,2,30,237,254,252,211,4,2,1,246,208,235,118,196,2,7,114,137,1,1,19,250,0,7,148,242,223,240,73,4,0,1,2,1,50,3,1,4,0,0,0,0,0,0,0,0,0
0,0,0,1,4,6,2,3,0,0,0,3,8,208,221,3,0,7,2,8,236,1,6,29,0,2,5,173,5,1,14,25,0,4,4,164,1,0,117,1,0,3,7,103,6,78,111,14,0,4,6,156,233,93,3,5,0,0,0,0,0,0,0,0,0
0,4,2,0,3,2,0,1,0,0,3,0,3,0,1,2,0,0,0,2,13,255,245,2,0,0,0,4,247,188,243,3,0,1,1,212,6,1,175,2,0,2,3,185,0,132,8,5,0,10,3,100,202,83,3,1,0,0,0,0,0,0,0,0,0
0,0,0,1,6,2,3,5,0,0,0,1,1,57,181,4,0,1,2,7,26,254,237,51,0,3,9,69,216,8,109,43,0,2,87,224,4,7,204,1,0,5,237,3,4,186,105,4,0,3,109,252,199,1,3,4,0,0,0,1,1,0,0,0,0
0,0,0,5,11,0,3,2,0,0,0,4,3,250,3,5,0,0,0,3,209,191,53,6,0,0,0,32,192,3,247,1,0,1,1,198,15,154,198,3,0,0,0,245,44,252,15,2,0,2,0,66,190,26,7,12,0,0,0,0,0,0,0,0,0
0,0,0,0,5,7,8,4,0,0,0,4,176,217,62,5,0,1,3,3,249,1,152,2,0,0,2,80,31,4,1,0,0,0,1,242,2,5,11,1,0,1,0,244,6,4,234,10,0,0,0,19,248,207,9,3,0,0,0,0,0,0,0,0,0
0,2,1,0,2,11,1,3,0,2,1,226,122,4,0,1,0,1,5,163,3,185,196,6,1,2,23,59,0,1,29,188,2,1,40,77,6,0,3,235,2,1,5,250,7,2,2,240,3,5,1,4,176,252,226,59,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,47,248,135,240,42,0,6,13,244,22,201,31,253,0,2,187,3,2,34,13,228,2,2,83,239,192,202,248,10,0,2,3,9,3,10,3,3,0,0,0,0,0,0,0,0,0
0,0,0,5,1,1,3,1,0,0,0,1,3,212,88,0,0,0,0,5,149,61,252,1,0,0,0,5,252,0,252,4,0,0,0,7,197,22,93,2,0,0,0,11,250,232,19,6,0,0,0,6,242,49,3,2,0,0,0,0,0,0,0,0,0
0,0,0,0,3,2,3,2,0,0,0,0,5,4,145,29,0,0,0,7,8,252,51,1,0,0,0,1,216,83,248,5,0,0,0,14,211,71,52,2,0,0,0,225,16,244,0,3,0,0,0,189,248,8,3,2,0,0,0,0,2,1,0,0,0
0,0,0,1,4,4,1,4,0,0,0,3,6,149,116,0,0,0,0,2,221,1,160,1,0,0,0,24,122,1,147,1,0,0,0,77,10,3,210,3,0,0,0,158,1,35,25,0,0,0,0,56,56,187,3,1,0,0,0,3,0,2,0,0,0
0,0,0,5,1,2,5,10,0,0,0,3,6,2,9,2,0,3,2,1,143,247,201,4,2,6,10,211,65,26,75,245,3,2,144,58,5,4,2,197,7,4,179,170,136,162,231,27,4,7,0,1,1,1,5,0,3,0,0,0,0,0,0,0,0
0,0,0,1,1,0,5,3,1,0,0,1,1,2,5,68,2,4,4,1,181,184,236,251,5,4,2,246,99,4,13,243,3,6,68,221,1,5,229,2,1,0,184,5,4,230,51,4,0,0,1,252,238,26,4,0,0,0,0,0,0,2,0,0,0
0,0,0,4,3,2,0,2,0,0,0,3,162,48,2,2,0,0,0,5,240,87,70,3,0,0,0,1,168,3,216,2,0,0,0,11,96,1,216,1,0,0,0,2,202,12,69,1,0,0,0,4,142,225,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,5,2,0,0,0,1,2,30,247,108,0,3,1,3,13,249,48,225,0,1,6,84,232,5,5,210,0,1,17,231,11,7,165,16,0,3,194,0,1,193,47,7,0,12,182,248,189,1,10,16,0,0,0,0,0,0,0,0,0
0,2,3,4,0,0,4,1,0,7,1,188,242,128,9,2,0,1,2,220,188,202,107,4,0,5,1,190,75,3,234,2,0,2,2,252,5,2,21,152,0,5,1,244,5,3,117,146,0,2,6,17,232,214,143,5,0,0,0,0,0,0,0,0,0
0,0,0,6,2,10,3,8,0,0,0,0,2,27,1,1,0,4,3,18,252,246,243,174,1,0,2,250,14,6,1,254,2,3,31,189,0,3,65,247,0,1,115,156,5,166,174,1,0,2,1,228,235,5,2,0,0,0,0,0,0,0,0,0,0
0,0,0,2,12,5,7,1,0,0,0,1,1,245,5,1,0,1,1,7,250,67,183,3,0,0,3,240,81,2,250,2,0,1,2,250,3,1,250,1,0,1,0,227,2,34,252,2,0,4,3,169,249,211,5,0,0,0,0,0,0,0,0,0,0
0,0,0,2,4,4,2,2,0,0,0,3,1,158,10,3,0,0,0,1,6,217,76,2,0,0,0,1,224,20,96,1,0,0,0,10,81,56,34,1,0,0,0,67,4,236,5,2,0,0,0,65,231,4,4,2,0,0,0,0,0,0,0,0,0
0,0,0,2,1,4,3,6,0,0,0,5,161,6,4,2,0,0,0,53,248,250,238,1,0,0,0,225,53,88,251,9,0,0,0,228,55,6,251,0,0,0,0,174,210,93,197,0,0,0,0,5,249,250,23,1,0,0,0,2,9,6,0,0,0
0,0,0,2,8,1,0,1,0,0,0,5,7,242,108,1,0,1,3,2,216,35,187,1,0,4,0,69,24,3,59,4,0,3,1,178,4,6,18,13,0,2,0,3,2,2,185,2,0,1,1,224,235,209,4,2,0,0,0,0,0,0,0,0,0
0,0,0,9,6,4,9,3,0,0,0,1,47,98,4,10,0,4,0,191,1,167,212,27,2,1,0,36,6,2,3,17,53,0,1,3,3,3,2,49,14,3,2,1,8,4,24,63,3,3,7,182,125,183,25,4,2,0,0,3,1,3,0,0,0
0,0,0,4,9,4,1,5,0,0,0,2,110,165,6,2,0,0,0,1,250,0,210,1,0,0,0,22,172,3,209,2,0,0,0,55,102,2,255,1,0,0,0,5,143,61,223,6,0,0,0,4,167,214,20,8,0,0,0,0,0,0,0,0,0
0,0,0,4,11,0,1,2,0,0,0,5,186,239,3,2,0,0,1,25,237,15,137,2,0,1,5,155,22,0,181,2,0,0,0,250,6,0,122,1,0,0,1,151,10,7,242,6,0,0,0,3,191,248,5,1,0,0,0,0,0,0,0,0,0
0,0,0,2,2,5,2,5,0,0,0,2,55,206,3,1,0,0,0,2,166,172,66,5,0,0,0,43,20,3,218,4,0,0,0,57,5,0,222,1,0,0,0,41,25,23,83,0,0,0,0,9,212,203,4,1,0,0,0,0,0,0,0,0,0
0,0,0,5,2,3,13,2,0,0,0,4,19,185,3,2,0,4,7,245,246,246,116,1,0,1,208,128,2,218,234,132,0,1,206,2,2,5,5,253,0,4,31,221,5,5,52,194,0,2,4,28,237,244,242,1,0,0,0,3,1,2,0,1,0
0,0,0,4,5,2,4,3,0,0,0,3,3,16,149,101,0,2,3,5,25,251,8,223,0,1,7,109,173,46,3,157,0,2,25,193,3,8,225,2,0,1,237,2,147,161,6,0,0,4,104,165,3,9,5,1,0,0,0,0,0,0,0,0,0
0,0,0,7,7,5,0,2,0,0,0,52,251,202,3,3,0,4,1,249,249,15,246,2,0,1,1,244,6,2,56,186,0,5,0,195,1,1,6,249,0,0,9,247,1,3,85,201,0,1,5,36,251,246,135,13,0,0,0,0,0,0,0,0,0
0,7,3,2,1,1,3,1,0,0,0,1,8,0,2,3,0,1,38,251,240,206,245,5,0,3,2,249,221,209,137,49,0,0,0,253,0,6,35,31,0,0,0,59,48,4,243,7,0,0,0,3,232,251,193,3,0,0,0,1,0,7,6,1,0
0,0,0,1,3,2,1,0,0,0,0,6,1,28,211,3,0,2,1,1,67,251,252,111,0,9,5,191,166,2,18,186,0,3,145,131,0,3,25,208,0,2,233,17,81,222,239,8,0,3,59,219,187,49,3,0,0,0,0,0,0,0,0,0,0
0,0,0,6,2,0,1,1,0,0,0,5,114,4,0,0,0,0,0,83,39,243,98,3,0,0,0,202,2,4,227,3,0,2,3,48,2,2,112,8,0,0,1,211,8,3,215,4,0,0,3,67,246,255,34,8,0,0,0,3,5,6,4,0,0
0,0,0,3,2,8,5,0,0,0,0,2,4,192,27,3,0,0,0,7,247,251,187,25,0,0,0,17,251,82,14,100,0,1,2,206,33,0,190,8,0,0,1,227,1,78,162,2,0,1,5,243,217,153,5,5,0,2,0,2,5,3,0,0,0
0,0,0,2,2,2,2,1,0,0,0,5,107,185,198,10,0,3,8,153,3,2,1,10,0,1,3,84,1,6,1,15,0,6,3,98,4,1,1,37,0,4,1,170,3,2,76,8,0,1,2,4,190,206,30,1,0,0,0,0,0,0,0,0,0
0,0,0,3,1,3,9,3,0,0,0,1,4,6,236,134,0,2,5,0,18,206,130,39,0,3,3,82,148,4,2,228,0,3,5,230,1,5,7,202,0,0,16,101,0,1,222,8,0,6,1,236,236,134,6,10,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,1,3,0,0,0,1,4,30,29,4,0,3,3,38,4,192,242,144,0,5,7,240,5,6,1,247,0,2,220,14,0,49,252,128,0,1,253,218,238,230,12,3,0,0,3,22,13,2,6,0,0,0,0,0,0,0,0,0,0
